X [mm], Y [mm], Z [mm], Heading [degrees], Filename, Grid X, Grid Y, Grid Z
2800, 500, 250, 0, im_029_006_001.png, 28, 5, 0
0, 600, 250, 0, im_001_007_001.png, 0, 6, 0
100, 600, 250, 0, im_002_007_001.png, 1, 6, 0
700, 600, 250, 0, im_008_007_001.png, 7, 6, 0
800, 600, 250, 0, im_009_007_001.png, 8, 6, 0
900, 600, 250, 0, im_010_007_001.png, 9, 6, 0
1000, 600, 250, 0, im_011_007_001.png, 10, 6, 0
1100, 600, 250, 0, im_012_007_001.png, 11, 6, 0
1200, 600, 250, 0, im_013_007_001.png, 12, 6, 0
1300, 600, 250, 0, im_014_007_001.png, 13, 6, 0
1400, 600, 250, 0, im_015_007_001.png, 14, 6, 0
1500, 600, 250, 0, im_016_007_001.png, 15, 6, 0
2100, 600, 250, 0, im_022_007_001.png, 21, 6, 0
2200, 600, 250, 0, im_023_007_001.png, 22, 6, 0
2300, 600, 250, 0, im_024_007_001.png, 23, 6, 0
2400, 600, 250, 0, im_025_007_001.png, 24, 6, 0
2500, 600, 250, 0, im_026_007_001.png, 25, 6, 0
2600, 600, 250, 0, im_027_007_001.png, 26, 6, 0
2700, 600, 250, 0, im_028_007_001.png, 27, 6, 0
2800, 600, 250, 0, im_029_007_001.png, 28, 6, 0
0, 700, 250, 0, im_001_008_001.png, 0, 7, 0
100, 700, 250, 0, im_002_008_001.png, 1, 7, 0
200, 700, 250, 0, im_003_008_001.png, 2, 7, 0
700, 700, 250, 0, im_008_008_001.png, 7, 7, 0
800, 700, 250, 0, im_009_008_001.png, 8, 7, 0
900, 700, 250, 0, im_010_008_001.png, 9, 7, 0
1000, 700, 250, 0, im_011_008_001.png, 10, 7, 0
1100, 700, 250, 0, im_012_008_001.png, 11, 7, 0
1200, 700, 250, 0, im_013_008_001.png, 12, 7, 0
1300, 700, 250, 0, im_014_008_001.png, 13, 7, 0
1400, 700, 250, 0, im_015_008_001.png, 14, 7, 0
1500, 700, 250, 0, im_016_008_001.png, 15, 7, 0
1600, 700, 250, 0, im_017_008_001.png, 16, 7, 0
1700, 700, 250, 0, im_018_008_001.png, 17, 7, 0
1800, 700, 250, 0, im_019_008_001.png, 18, 7, 0
1900, 700, 250, 0, im_020_008_001.png, 19, 7, 0
2000, 700, 250, 0, im_021_008_001.png, 20, 7, 0
2100, 700, 250, 0, im_022_008_001.png, 21, 7, 0
2200, 700, 250, 0, im_023_008_001.png, 22, 7, 0
2300, 700, 250, 0, im_024_008_001.png, 23, 7, 0
2400, 700, 250, 0, im_025_008_001.png, 24, 7, 0
2500, 700, 250, 0, im_026_008_001.png, 25, 7, 0
2600, 700, 250, 0, im_027_008_001.png, 26, 7, 0
2700, 700, 250, 0, im_028_008_001.png, 27, 7, 0
2800, 700, 250, 0, im_029_008_001.png, 28, 7, 0
0, 800, 250, 0, im_001_009_001.png, 0, 8, 0
100, 800, 250, 0, im_002_009_001.png, 1, 8, 0
200, 800, 250, 0, im_003_009_001.png, 2, 8, 0
300, 800, 250, 0, im_004_009_001.png, 3, 8, 0
400, 800, 250, 0, im_005_009_001.png, 4, 8, 0
500, 800, 250, 0, im_006_009_001.png, 5, 8, 0
600, 800, 250, 0, im_007_009_001.png, 6, 8, 0
700, 800, 250, 0, im_008_009_001.png, 7, 8, 0
800, 800, 250, 0, im_009_009_001.png, 8, 8, 0
900, 800, 250, 0, im_010_009_001.png, 9, 8, 0
1000, 800, 250, 0, im_011_009_001.png, 10, 8, 0
1100, 800, 250, 0, im_012_009_001.png, 11, 8, 0
1200, 800, 250, 0, im_013_009_001.png, 12, 8, 0
1300, 800, 250, 0, im_014_009_001.png, 13, 8, 0
1400, 800, 250, 0, im_015_009_001.png, 14, 8, 0
1500, 800, 250, 0, im_016_009_001.png, 15, 8, 0
1600, 800, 250, 0, im_017_009_001.png, 16, 8, 0
1700, 800, 250, 0, im_018_009_001.png, 17, 8, 0
1800, 800, 250, 0, im_019_009_001.png, 18, 8, 0
1900, 800, 250, 0, im_020_009_001.png, 19, 8, 0
2400, 800, 250, 0, im_025_009_001.png, 24, 8, 0
2500, 800, 250, 0, im_026_009_001.png, 25, 8, 0
2600, 800, 250, 0, im_027_009_001.png, 26, 8, 0
2700, 800, 250, 0, im_028_009_001.png, 27, 8, 0
2800, 800, 250, 0, im_029_009_001.png, 28, 8, 0
0, 900, 250, 0, im_001_010_001.png, 0, 9, 0
100, 900, 250, 0, im_002_010_001.png, 1, 9, 0
200, 900, 250, 0, im_003_010_001.png, 2, 9, 0
300, 900, 250, 0, im_004_010_001.png, 3, 9, 0
400, 900, 250, 0, im_005_010_001.png, 4, 9, 0
500, 900, 250, 0, im_006_010_001.png, 5, 9, 0
600, 900, 250, 0, im_007_010_001.png, 6, 9, 0
700, 900, 250, 0, im_008_010_001.png, 7, 9, 0
800, 900, 250, 0, im_009_010_001.png, 8, 9, 0
900, 900, 250, 0, im_010_010_001.png, 9, 9, 0
1000, 900, 250, 0, im_011_010_001.png, 10, 9, 0
1100, 900, 250, 0, im_012_010_001.png, 11, 9, 0
1200, 900, 250, 0, im_013_010_001.png, 12, 9, 0
1300, 900, 250, 0, im_014_010_001.png, 13, 9, 0
1400, 900, 250, 0, im_015_010_001.png, 14, 9, 0
1500, 900, 250, 0, im_016_010_001.png, 15, 9, 0
1600, 900, 250, 0, im_017_010_001.png, 16, 9, 0
1700, 900, 250, 0, im_018_010_001.png, 17, 9, 0
1800, 900, 250, 0, im_019_010_001.png, 18, 9, 0
1900, 900, 250, 0, im_020_010_001.png, 19, 9, 0
2700, 900, 250, 0, im_028_010_001.png, 27, 9, 0
2800, 900, 250, 0, im_029_010_001.png, 28, 9, 0
0, 1000, 250, 0, im_001_011_001.png, 0, 10, 0
100, 1000, 250, 0, im_002_011_001.png, 1, 10, 0
200, 1000, 250, 0, im_003_011_001.png, 2, 10, 0
700, 1000, 250, 0, im_008_011_001.png, 7, 10, 0
800, 1000, 250, 0, im_009_011_001.png, 8, 10, 0
900, 1000, 250, 0, im_010_011_001.png, 9, 10, 0
1000, 1000, 250, 0, im_011_011_001.png, 10, 10, 0
1100, 1000, 250, 0, im_012_011_001.png, 11, 10, 0
1200, 1000, 250, 0, im_013_011_001.png, 12, 10, 0
1300, 1000, 250, 0, im_014_011_001.png, 13, 10, 0
1400, 1000, 250, 0, im_015_011_001.png, 14, 10, 0
1500, 1000, 250, 0, im_016_011_001.png, 15, 10, 0
1600, 1000, 250, 0, im_017_011_001.png, 16, 10, 0
1700, 1000, 250, 0, im_018_011_001.png, 17, 10, 0
1800, 1000, 250, 0, im_019_011_001.png, 18, 10, 0
2800, 1000, 250, 0, im_029_011_001.png, 28, 10, 0
0, 1100, 250, 0, im_001_012_001.png, 0, 11, 0
100, 1100, 250, 0, im_002_012_001.png, 1, 11, 0
200, 1100, 250, 0, im_003_012_001.png, 2, 11, 0
900, 1100, 250, 0, im_010_012_001.png, 9, 11, 0
1000, 1100, 250, 0, im_011_012_001.png, 10, 11, 0
1100, 1100, 250, 0, im_012_012_001.png, 11, 11, 0
1200, 1100, 250, 0, im_013_012_001.png, 12, 11, 0
1300, 1100, 250, 0, im_014_012_001.png, 13, 11, 0
1400, 1100, 250, 0, im_015_012_001.png, 14, 11, 0
1500, 1100, 250, 0, im_016_012_001.png, 15, 11, 0
1600, 1100, 250, 0, im_017_012_001.png, 16, 11, 0
1700, 1100, 250, 0, im_018_012_001.png, 17, 11, 0
1800, 1100, 250, 0, im_019_012_001.png, 18, 11, 0
2800, 1100, 250, 0, im_029_012_001.png, 28, 11, 0
0, 1200, 250, 0, im_001_013_001.png, 0, 12, 0
100, 1200, 250, 0, im_002_013_001.png, 1, 12, 0
1000, 1200, 250, 0, im_011_013_001.png, 10, 12, 0
1100, 1200, 250, 0, im_012_013_001.png, 11, 12, 0
1200, 1200, 250, 0, im_013_013_001.png, 12, 12, 0
1300, 1200, 250, 0, im_014_013_001.png, 13, 12, 0
1400, 1200, 250, 0, im_015_013_001.png, 14, 12, 0
1500, 1200, 250, 0, im_016_013_001.png, 15, 12, 0
1600, 1200, 250, 0, im_017_013_001.png, 16, 12, 0
1700, 1200, 250, 0, im_018_013_001.png, 17, 12, 0
1800, 1200, 250, 0, im_019_013_001.png, 18, 12, 0
2800, 1200, 250, 0, im_029_013_001.png, 28, 12, 0
0, 1300, 250, 0, im_001_014_001.png, 0, 13, 0
100, 1300, 250, 0, im_002_014_001.png, 1, 13, 0
1000, 1300, 250, 0, im_011_014_001.png, 10, 13, 0
1100, 1300, 250, 0, im_012_014_001.png, 11, 13, 0
1200, 1300, 250, 0, im_013_014_001.png, 12, 13, 0
1300, 1300, 250, 0, im_014_014_001.png, 13, 13, 0
1400, 1300, 250, 0, im_015_014_001.png, 14, 13, 0
1500, 1300, 250, 0, im_016_014_001.png, 15, 13, 0
1600, 1300, 250, 0, im_017_014_001.png, 16, 13, 0
1700, 1300, 250, 0, im_018_014_001.png, 17, 13, 0
1800, 1300, 250, 0, im_019_014_001.png, 18, 13, 0
2800, 1300, 250, 0, im_029_014_001.png, 28, 13, 0
0, 1400, 250, 0, im_001_015_001.png, 0, 14, 0
100, 1400, 250, 0, im_002_015_001.png, 1, 14, 0
1000, 1400, 250, 0, im_011_015_001.png, 10, 14, 0
1100, 1400, 250, 0, im_012_015_001.png, 11, 14, 0
1200, 1400, 250, 0, im_013_015_001.png, 12, 14, 0
1300, 1400, 250, 0, im_014_015_001.png, 13, 14, 0
1400, 1400, 250, 0, im_015_015_001.png, 14, 14, 0
1500, 1400, 250, 0, im_016_015_001.png, 15, 14, 0
1600, 1400, 250, 0, im_017_015_001.png, 16, 14, 0
1700, 1400, 250, 0, im_018_015_001.png, 17, 14, 0
1800, 1400, 250, 0, im_019_015_001.png, 18, 14, 0
2700, 1400, 250, 0, im_028_015_001.png, 27, 14, 0
2800, 1400, 250, 0, im_029_015_001.png, 28, 14, 0
0, 1500, 250, 0, im_001_016_001.png, 0, 15, 0
100, 1500, 250, 0, im_002_016_001.png, 1, 15, 0
1000, 1500, 250, 0, im_011_016_001.png, 10, 15, 0
1100, 1500, 250, 0, im_012_016_001.png, 11, 15, 0
1200, 1500, 250, 0, im_013_016_001.png, 12, 15, 0
1300, 1500, 250, 0, im_014_016_001.png, 13, 15, 0
1400, 1500, 250, 0, im_015_016_001.png, 14, 15, 0
1500, 1500, 250, 0, im_016_016_001.png, 15, 15, 0
1600, 1500, 250, 0, im_017_016_001.png, 16, 15, 0
1700, 1500, 250, 0, im_018_016_001.png, 17, 15, 0
1800, 1500, 250, 0, im_019_016_001.png, 18, 15, 0
2700, 1500, 250, 0, im_028_016_001.png, 27, 15, 0
2800, 1500, 250, 0, im_029_016_001.png, 28, 15, 0
0, 1600, 250, 0, im_001_017_001.png, 0, 16, 0
100, 1600, 250, 0, im_002_017_001.png, 1, 16, 0
200, 1600, 250, 0, im_003_017_001.png, 2, 16, 0
300, 1600, 250, 0, im_004_017_001.png, 3, 16, 0
1000, 1600, 250, 0, im_011_017_001.png, 10, 16, 0
1100, 1600, 250, 0, im_012_017_001.png, 11, 16, 0
1200, 1600, 250, 0, im_013_017_001.png, 12, 16, 0
1300, 1600, 250, 0, im_014_017_001.png, 13, 16, 0
1400, 1600, 250, 0, im_015_017_001.png, 14, 16, 0
1500, 1600, 250, 0, im_016_017_001.png, 15, 16, 0
1600, 1600, 250, 0, im_017_017_001.png, 16, 16, 0
1700, 1600, 250, 0, im_018_017_001.png, 17, 16, 0
1800, 1600, 250, 0, im_019_017_001.png, 18, 16, 0
1900, 1600, 250, 0, im_020_017_001.png, 19, 16, 0
2000, 1600, 250, 0, im_021_017_001.png, 20, 16, 0
2100, 1600, 250, 0, im_022_017_001.png, 21, 16, 0
2600, 1600, 250, 0, im_027_017_001.png, 26, 16, 0
2700, 1600, 250, 0, im_028_017_001.png, 27, 16, 0
2800, 1600, 250, 0, im_029_017_001.png, 28, 16, 0
